ID,Benefit_Amt,Overpayment_Amount,Payment_Date,Dollar_Error1,Dollar_Error2,Dollar_Error3,Citizenship,Age_in_yrs,ZipCodes,Marital_Status,Previous_Felony,Moved_from_out_of_state_12_mths,Income,Dependent_Care_Amount,Medical_Expense_Amount,Child_Support_Amount,Rent_Amount,Monthly_Benefit,Number_Adults,Number_Children
ABC998542,398, ,1/1/2013, , , ,Verified,24,ZIP1,DI,N,N,970,0,0,0,271,550,1,2
ABC998542,404, ,2/1/2013, , , ,Verified,24,ZIP1,DI,N,N,950,0,0,0,271,562,1,2
ABC998542,404, ,3/1/2013, , , ,Verified,24,ZIP1,DI,N,N,950,0,0,0,271,562,1,2
ABC998543,354, ,1/1/2013, , , ,Unverified,24,ZIP3,NM,N,N,588,0,0,0,370,462,1,1
ABC998543,364, ,2/1/2013, , , ,Unverified,24,ZIP3,NM,N,N,552,0,0,0,370,482,1,1
ABC998543,354, ,3/1/2013, , , ,Unverified,24,ZIP3,NM,N,N,0,0,0,0,370,734,1,1
ABC998587,0,733,1/1/2013,733, , ,Verified,28,ZIP4,NM,N,N,1868,0,0,0,1154,0,2,1
ABC998587,0,733,2/1/2013,733, , ,Verified,28,ZIP4,NM,N,N,1868,0,0,0,1154,0,2,1
ABC998587,0,733,3/1/2013,733, , ,Verified,28,ZIP4,NM,N,N,1868,0,0,0,1154,0,2,1
ABC998669,916, ,1/1/2013, , , ,Unverified,28,ZIP3,MA,N,N,0,0,0,0,661,1586,2,4
ABC998669,916, ,2/1/2013, , , ,Unverified,28,ZIP3,MA,N,N,0,0,0,0,661,1586,2,4
ABC998669,916, ,3/1/2013, , , ,Unverified,28,ZIP3,MA,N,N,0,0,0,0,661,1586,2,4
ABC998677,649, ,1/1/2013, , , ,Verified,28,ZIP1,NM,N,N,0,0,0,0,604,1052,2,1
ABC998677,0,633,2/1/2013,633, , ,Verified,28,ZIP1,NM,N,N,1549,0,0,0,604,202,2,1
ABC998677,0,633,3/1/2013,633, , ,Verified,28,ZIP1,NM,N,N,1549,0,0,0,604,202,2,1
ABC998741,791, ,1/1/2013, , , ,Verified,30,ZIP1,MA,N,N,0,0,0,0,269,1336,1,4
ABC998741,791, ,2/1/2013, , , ,Verified,30,ZIP1,MA,N,N,0,0,0,0,269,1336,1,4
ABC998741,916, ,3/1/2013, , , ,Verified,30,ZIP1,MA,N,N,0,0,0,0,269,1586,1,4
ABC998783,0, ,1/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0,1,1
ABC998783,0, ,2/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0,1,1
ABC998783,0, ,3/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0,1,1
ABC998835,490, ,1/1/2013, , , ,Verified,27,ZIP5,NM,N,N,0,0,0,0,0,734,2,1
ABC998835,490, ,2/1/2013, , , ,Verified,27,ZIP5,NM,N,N,0,0,0,0,0,734,2,1
ABC998835,490, ,3/1/2013, , , ,Verified,27,ZIP5,NM,N,N,0,0,0,0,0,734,2,1
ABC998846,263, ,2/1/2013, , , ,Unverified,25,ZIP4,NM,N,N,334,0,0,0,1079,280,1,0
ABC998846,263, ,3/1/2013, , , ,Unverified,25,ZIP4,NM,N,N,334,0,0,0,1079,280,1,0
ABC998906,490, ,2/1/2013, , , ,Unverified,24,ZIP3,NM,N,N,0,0,0,0,0,734,2,1
ABC998906,490, ,3/1/2013, , , ,Unverified,24,ZIP3,NM,N,N,0,0,0,0,0,734,2,1
ABC998932,175, ,1/1/2013, , , ,Verified,29,ZIP1,NM,N,N,628,0,0,0,636,104,1,0
ABC998932,174, ,2/1/2013, , , ,Verified,29,ZIP1,NM,N,N,0,0,0,0,0,0,1,0
ABC998932,174, ,3/1/2013, , , ,Verified,29,ZIP1,NM,N,N,630,0,0,0,636,102,1,0
ABC998997,530,1098.9,1/1/2013, , ,1098.9,Unverified,25,ZIP3,MA,N,N,1005,0,0,0,0,814,2,2
ABC998997,530,1098.9,2/1/2013, , ,1098.9,Unverified,25,ZIP3,MA,N,N,1005,0,0,0,0,814,2,2
ABC998997,530,1098.9,3/1/2013, , ,1098.9,Unverified,25,ZIP3,MA,N,N,1005,0,0,0,0,814,2,2
ABC999005,253, ,1/1/2013, , , ,Verified,25,ZIP3,MA,N,N,0,0,0,0,0,0,1,2
ABC999005,249, ,3/1/2013, , , ,Verified,25,ZIP3,MA,N,N,937,93,0,0,549,252,1,2
ABC999008,323, ,1/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,0,400,1,0
ABC999008,323, ,2/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,0,400,1,0
ABC999008,323, ,3/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,0,400,1,0
ABC999016,323, ,1/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,400,1,0
ABC999016,323, ,2/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,400,1,0
ABC999016,0,310,3/1/2013,310, , ,Verified,25,ZIP2,NM,N,N,1230,0,0,0,0,0,1,0
ABC999042,176, ,1/1/2013, , , ,Unverified,51,ZIP1,NM,N,N,706,0,0,0,1104,56,1,0
ABC999042,151, ,2/1/2013, , , ,Unverified,51,ZIP1,NM,N,N,706,0,0,0,1104,56,1,0
ABC999042,151, ,3/1/2013, , , ,Unverified,51,ZIP1,NM,N,N,706,0,0,0,1104,56,1,0
ABC999104,0, ,1/1/2013, , , ,Unverified,25,ZIP3,NM,N,N,0,0,0,0,0,0,1,0
ABC999104,0,335,2/1/2013, , ,335,Unverified,25,ZIP3,NM,N,N,0,0,0,0,0,0,1,0
ABC999104,0,335,3/1/2013, , ,335,Unverified,25,ZIP3,NM,N,N,0,0,0,0,0,0,1,0
ABC999149,323, ,1/1/2013, , , ,Verified,25,ZIP5,MA,N,N,0,0,0,0,0,400,1,0
ABC999149,323, ,2/1/2013, , , ,Verified,25,ZIP5,MA,N,N,0,0,0,0,0,400,1,0
ABC999149,323, ,3/1/2013, , , ,Verified,25,ZIP5,MA,N,N,0,0,0,0,0,400,1,0
ABC999152,201,330,1/1/2013, ,330, ,Verified,25,ZIP4,MA,N,N,1668,0,0,0,899,132,2,1
ABC999152,201,330,2/1/2013, ,330, ,Verified,25,ZIP4,MA,N,N,1668,0,0,0,899,132,2,1
ABC999152,0, ,3/1/2013, , , ,Verified,25,ZIP4,MA,N,N,0,0,0,0,0,0,2,1
ABC999178,295, ,1/1/2013, , , ,Verified,30,ZIP3,MA,N,N,2202,0,0,0,604,344,2,3
ABC999178,342, ,2/1/2013, , , ,Verified,30,ZIP3,MA,N,N,2046,0,0,0,1325.66,438,2,3
ABC999178,342, ,3/1/2013, , , ,Verified,30,ZIP3,MA,N,N,2046,0,0,0,1325.66,438,2,3
ABC999208,649, ,1/1/2013, , , ,Verified,27,ZIP1,NM,N,N,0,0,0,0,286,1052,1,2
ABC999208,649, ,2/1/2013, , , ,Verified,27,ZIP1,NM,N,N,0,0,0,0,286,1052,1,2
ABC999208,649, ,3/1/2013, , , ,Verified,27,ZIP1,NM,N,N,0,0,0,0,286,1052,1,2
ABC999229,0, ,1/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0,2,1
ABC999229,0, ,2/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0,2,1
ABC999229,0, ,3/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0,2,1
ABC999232,323, ,1/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,0,0,1,1
ABC999232,323, ,2/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,0,0,1,1
ABC999232,323, ,3/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,0,0,1,1
ABC999234,1175, ,1/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,648,2104,2,7
ABC999234,1175, ,2/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,648,2104,2,7
ABC999234,1175, ,3/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,648,2104,2,7
ABC999237,608, ,1/1/2013, , , ,Verified,28,ZIP2,NM,N,N,1161,0,0,0,0,970,2,3
ABC999237,608, ,2/1/2013, , , ,Verified,28,ZIP2,NM,N,N,1161,0,0,0,0,970,2,3
ABC999237,608, ,3/1/2013, , , ,Verified,28,ZIP2,NM,N,N,1161,0,0,0,0,970,2,3
ABC999239,244, ,1/1/2013, , , ,Verified,26,ZIP2,NM,N,N,415,0,0,0,604,232,1,0
ABC999239,244, ,2/1/2013, , , ,Verified,26,ZIP2,NM,N,N,415,0,0,0,604,232,1,0
ABC999239,244, ,3/1/2013, , , ,Verified,26,ZIP2,NM,N,N,415,0,0,0,604,232,1,0
ABC999248,490, ,1/1/2013, , , ,Verified,27,ZIP5,NM,N,N,0,0,0,0,0,734,2,2
ABC999248,490, ,2/1/2013, , , ,Verified,27,ZIP5,NM,N,N,0,0,0,0,0,734,2,2
ABC999248,490, ,3/1/2013, , , ,Verified,27,ZIP5,NM,N,N,0,0,0,0,0,734,2,2
ABC999285,139, ,1/1/2013, , , ,Unverified,25,ZIP2,NM,N,N,0,0,0,0,0,0,1,0
ABC999292,649, ,2/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,1052,2,2
ABC999292,791, ,3/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,1336,2,2
ABC999297,323, ,2/1/2013, , , ,Verified,24,ZIP1,NM,N,N,0,0,0,0,0,400,1,0
ABC999297,323, ,3/1/2013, , , ,Verified,24,ZIP1,NM,N,N,0,0,0,0,0,400,1,0
ABC999309,323, ,2/1/2013, , , ,Verified,27,ZIP1,NM,N,N,0,0,0,0,0,400,1,0
ABC999309,323, ,3/1/2013, , , ,Verified,27,ZIP1,NM,N,N,0,0,0,0,0,400,1,0
ABC999341,320, ,1/1/2013, , , ,Verified,27,ZIP3,NM,N,N,0,0,0,0,0,0,1,2
ABC999341,320, ,2/1/2013, , , ,Verified,27,ZIP3,NM,N,N,0,0,0,0,0,0,1,2
ABC999341,320, ,3/1/2013, , , ,Verified,27,ZIP3,NM,N,N,1229,0,0,0,779,394,1,2
ABC999421,490, ,1/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0,1,1
ABC999421,490, ,2/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0,1,1
ABC999421,490, ,3/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0,1,1
ABC999456,826, ,3/1/2013, , , ,Verified,26,ZIP3,NM,N,N,433,0,0,0,0,1406,2,3
ABC999477,285, ,1/1/2013, , , ,Verified,25,ZIP5,DI,N,N,817,288,0,0,1204,324,2,2
ABC999477,289, ,3/1/2013, , , ,Verified,25,ZIP5,DI,N,N,802,288,0,0,1204,332,2,2
ABC999500,323, ,1/1/2013, , , ,Verified,25,ZIP3,NM,N,N,0,0,0,0,1104,400,1,0
ABC999500,323, ,2/1/2013, , , ,Verified,25,ZIP3,NM,N,N,0,0,0,0,1104,400,1,0
ABC999500,323, ,3/1/2013, , , ,Verified,25,ZIP3,NM,N,N,0,0,0,0,1104,400,1,0
ABC999513,323, ,1/1/2013, , , ,Verified,26,ZIP1,NM,N,,0,0,0,0,0,0,1,0
ABC999513,323, ,2/1/2013, , , ,Verified,26,ZIP1,NM,N,,0,0,0,0,0,0,1,0
ABC999513,323, ,3/1/2013, , , ,Verified,26,ZIP1,NM,N,,0,0,0,0,0,0,1,0
ABC999526,247, ,1/1/2013, , , ,Verified,25,ZIP1,NM,N,N,942,61,0,0,1154,248,1,1
ABC999526,247, ,2/1/2013, , , ,Verified,25,ZIP1,NM,N,N,942,61,0,0,1154,248,1,1
ABC999526,247, ,3/1/2013, , , ,Verified,25,ZIP1,NM,N,N,942,61,0,0,1154,248,1,1
ABC999551,649, ,1/1/2013, , , ,Verified,25,ZIP5,MA,N,,0,0,0,0,804,1052,2,1
ABC999551,649, ,2/1/2013, , , ,Verified,25,ZIP5,MA,N,,0,0,0,0,804,1052,2,1
ABC999551,649, ,3/1/2013, , , ,Verified,25,ZIP5,MA,N,,0,0,0,0,804,1052,2,1
ABC999559,164, ,1/1/2013, , , ,Unverified,25,ZIP4,NM,N,N,663,0,0,0,386,82,1,0
ABC999559,164, ,2/1/2013, , , ,Unverified,25,ZIP4,NM,N,N,663,0,0,0,386,82,1,0
ABC999559,164, ,3/1/2013, , , ,Unverified,25,ZIP4,NM,N,N,663,0,0,0,386,82,1,0
ABC999573,323, ,2/1/2013, , , ,Unverified,25,ZIP5,NM,N,N,0,0,0,0,0,400,1,0
ABC999573,323, ,3/1/2013, , , ,Unverified,25,ZIP5,NM,N,N,0,0,0,0,0,400,1,0
ABC999578,649, ,1/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,1052,1,2
ABC999578,649, ,2/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,1052,1,2
ABC999578,649, ,3/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,0,1,2
ABC999579,0, ,1/1/2013, , , ,Unverified,25,ZIP2,NM,N,N,0,0,0,0,0,0,1,0
ABC999579,0, ,2/1/2013, , , ,Unverified,25,ZIP2,NM,N,N,0,0,0,0,0,0,1,0
ABC999582,323, ,1/1/2013, , , ,Unverified,25,ZIP2,NM,N,N,0,0,0,0,0,400,1,0
ABC999582,323, ,2/1/2013, , , ,Unverified,25,ZIP2,NM,N,N,0,0,0,0,0,400,1,0
ABC999582,323, ,3/1/2013, , , ,Unverified,25,ZIP2,NM,N,N,0,0,0,0,0,400,1,0
ABC999587,916, ,2/1/2013, , , ,Verified,24,ZIP2,NM,N,N,0,0,0,0,0,1586,2,3
ABC999587,916, ,3/1/2013, , , ,Verified,24,ZIP2,NM,N,N,0,0,0,0,0,1586,2,3
ABC999589,323, ,1/1/2013, , , ,Unverified,24,ZIP3,NM,N,N,0,0,0,0,0,0,1,0
ABC999589,323, ,2/1/2013, , , ,Unverified,24,ZIP3,NM,N,N,0,0,0,0,0,0,1,0
ABC999589,323, ,3/1/2013, , , ,Unverified,24,ZIP3,NM,N,N,0,0,0,0,0,0,1,0
ABC999591,649, ,1/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,1052,2,1
ABC999591,649, ,2/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,1052,2,1
ABC999591,649, ,3/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,1052,2,1
ABC999609,381, ,1/1/2013, , , ,Verified,28,ZIP3,NM,N,N,0,0,0,0,0,734,2,4
ABC999609,901, ,2/1/2013, , , ,Verified,28,ZIP3,NM,N,N,183,0,0,0,604,1556,2,4
ABC999609,1038, ,3/1/2013, , , ,Verified,28,ZIP3,NM,N,N,258,0,0,0,604,1830,2,4
ABC999635,791, ,1/1/2013, , , ,Verified,25,ZIP1,NM,N,N,0,0,0,0,0,1336,1,3
ABC999635,791, ,2/1/2013, , , ,Verified,25,ZIP1,NM,N,N,0,0,0,0,0,1336,1,3
ABC999635,791, ,3/1/2013, , , ,Verified,25,ZIP1,NM,N,N,0,0,0,0,0,1336,1,3
ABC999639,0, ,1/1/2013, , , ,Unverified,25,ZIP1,NM,N,N,939,0,0,0,966.5,32,1,0
ABC999639,0,434,2/1/2013, , ,434,Unverified,25,ZIP1,NM,N,N,939,0,0,0,966.5,32,1,0
ABC999639,0,434,3/1/2013, , ,434,Unverified,25,ZIP1,NM,N,N,939,0,0,0,966.5,32,1,0
ABC999647,649, ,1/1/2013, , , ,Verified,25,ZIP1,NM,N,N,0,0,0,0,0,1052,1,3
ABC999647,649, ,2/1/2013, , , ,Verified,25,ZIP1,NM,N,N,0,0,0,0,0,1052,1,3
ABC999647,649, ,3/1/2013, , , ,Verified,25,ZIP1,NM,N,N,0,0,0,0,0,1052,1,3
ABC999649,649, ,1/1/2013, , , ,Verified,25,ZIP2,DI,N,,0,0,0,0,1054,1052,1,2
ABC999649,649, ,2/1/2013, , , ,Verified,25,ZIP2,DI,N,,0,0,0,0,1054,1052,1,2
ABC999649,649, ,3/1/2013, , , ,Verified,25,ZIP2,DI,N,,0,0,0,0,1054,1052,1,2
ABC999680,0, ,1/1/2013, , , ,Verified,27,ZIP2,DI,N,,929,0,0,0,0,574,1,2
ABC999680,0,238,2/1/2013,238, , ,Verified,27,ZIP2,DI,N,,929,0,0,0,0,574,1,2
ABC999680,0,238,3/1/2013,238, , ,Verified,27,ZIP2,DI,N,,929,0,0,0,0,574,1,2
ABC999693,152, ,1/1/2013, , , ,Unverified,,ZIP1,,,,0,0,0,0,0,0,1,0
ABC999693,152, ,2/1/2013, , , ,Unverified,,ZIP1,,,,0,0,0,0,0,0,1,0
ABC999693,148, ,3/1/2013, , , ,Unverified,,ZIP1,,,,716,0,0,0,386,50,1,0
ABC999697,373, ,1/1/2013, , , ,Verified,24,ZIP2,NM,N,N,1320,0,0,0,508,340,1,2
ABC999697,373, ,2/1/2013, , , ,Verified,24,ZIP2,NM,N,N,1053,0,0,0,508,500,1,2
ABC999697,373, ,3/1/2013, , , ,Verified,24,ZIP2,NM,N,N,1053,0,0,0,508,500,1,2
ABC999704,0,830,1/1/2013, , ,830,Unverified,24,ZIP2,NM,N,N,1427,0,0,0,0,0,1,1
ABC999704,0,830,2/1/2013, , ,830,Unverified,24,ZIP2,NM,N,N,1427,0,0,0,0,0,1,1
ABC999704,0,830,3/1/2013, , ,830,Unverified,24,ZIP2,NM,N,N,1427,0,0,0,0,0,1,1
ABC999706,542, ,1/1/2013, , , ,Verified,24,ZIP2,MA,N,N,0,0,0,0,0,1052,1,3
ABC999706,542, ,2/1/2013, , , ,Verified,24,ZIP2,MA,N,N,0,0,0,0,0,1052,1,3
ABC999706,542, ,3/1/2013, , , ,Verified,24,ZIP2,MA,N,N,0,0,0,0,0,1052,1,3
ABC999748,414, ,1/1/2013, , , ,Verified,24,ZIP1,NM,N,N,387,0,0,0,161,582,1,1
ABC999748,490, ,2/1/2013, , , ,Verified,24,ZIP1,NM,N,N,0,0,0,0,161,734,1,1
ABC999748,414, ,3/1/2013, , , ,Verified,24,ZIP1,NM,N,N,387,0,0,0,161,582,1,1
ABC999758,791, ,1/1/2013, , , ,Verified,25,ZIP1,NM,N,N,0,0,0,0,604,1336,3,1
ABC999758,791, ,2/1/2013, , , ,Verified,25,ZIP1,NM,N,N,0,0,0,0,604,1336,3,1
ABC999758,0, ,3/1/2013, , , ,Verified,25,ZIP1,NM,N,N,0,0,0,0,0,0,3,1
ABC999777,490, ,1/1/2013, , , ,Verified,25,ZIP5,NM,N,N,0,0,0,0,954,734,1,2
ABC999777,490, ,2/1/2013, , , ,Verified,25,ZIP5,NM,N,N,0,0,0,0,954,734,1,2
ABC999777,447, ,3/1/2013, , , ,Verified,25,ZIP5,NM,N,N,808,0,0,0,954,648,1,2
ABC999807,490, ,1/1/2013, , , ,Verified,24,ZIP5,MA,N,N,0,0,0,0,1004,1052,2,1
ABC999807,490, ,2/1/2013, , , ,Verified,24,ZIP5,MA,N,N,0,0,0,0,1004,1052,2,1
ABC999807,490, ,3/1/2013, , , ,Verified,24,ZIP5,MA,N,N,0,0,0,0,1004,1052,2,1
ABC999811,368, ,1/1/2013, , , ,Verified,24,ZIP5,NM,N,N,540,0,0,0,0,490,1,2
ABC999811,368, ,2/1/2013, , , ,Verified,24,ZIP5,NM,N,N,540,0,0,0,0,490,1,2
ABC999811,368, ,3/1/2013, , , ,Verified,24,ZIP5,NM,N,N,540,0,0,0,0,490,1,2
ABC999847,343, ,1/1/2013, , , ,Verified,24,ZIP4,DI,N,N,622,0,0,0,604,440,1,1
ABC999847,343, ,2/1/2013, , , ,Verified,24,ZIP4,DI,N,N,622,0,0,0,604,440,1,1
ABC999847,343, ,3/1/2013, , , ,Verified,24,ZIP4,DI,N,N,622,0,0,0,604,440,1,1
ABC999861,139, ,1/1/2013, , , ,Verified,24,ZIP1,NM,N,N,0,0,0,0,0,0,1,0
ABC999861,139, ,2/1/2013, , , ,Verified,24,ZIP1,NM,N,N,0,0,0,0,0,0,1,0
ABC999861,139, ,3/1/2013, , , ,Verified,24,ZIP1,NM,N,N,0,0,0,0,0,0,1,0
ABC999866,589, ,1/1/2013, , , ,Verified,24,ZIP4,NM,N,N,335,0,0,0,736,932,2,2
ABC999866,589, ,2/1/2013, , , ,Verified,24,ZIP4,NM,N,N,335,0,0,0,736,932,2,2
ABC999866,589, ,3/1/2013, , , ,Verified,24,ZIP4,NM,N,N,335,0,0,0,736,932,2,2
ABC999873,649, ,1/1/2013, , , ,Verified,24,ZIP1,NM,N,N,0,0,0,0,1129,1052,2,1
ABC999873,649, ,2/1/2013, , , ,Verified,24,ZIP1,NM,N,N,0,0,0,0,1129,1052,2,1
ABC999873,0, ,3/1/2013, , , ,Verified,24,ZIP1,NM,N,N,0,0,0,0,0,0,2,1
ABC999881,393, ,1/1/2013, , , ,Verified,24,ZIP1,NM,N,N,457,0,0,0,638,540,1,1
ABC999881,393, ,2/1/2013, , , ,Verified,24,ZIP1,NM,N,N,457,0,0,0,638,540,1,1
ABC999881,393, ,3/1/2013, , , ,Verified,24,ZIP1,NM,N,N,457,0,0,0,638,540,1,1
ABC999884,0, ,1/1/2013, , , ,Verified,24,ZIP1,NM,N,N,0,0,0,0,0,0,2,3
ABC999884,0,1324,2/1/2013, , ,1324,Verified,24,ZIP1,NM,N,N,0,0,0,0,0,0,2,3
ABC999884,0,1324,3/1/2013, , ,1324,Verified,24,ZIP1,NM,N,N,0,0,0,0,0,0,2,3
