ID,Overpayment_Amount,Payment_Date,Dollar_Error1,Dollar_Error2,Dollar_Error3,Citizenship,Age_in_yrs,ZipCodes,Marital_Status,Previous_Felony,Moved_from_out_of_state_12_mths,Income,Dependent_Care_Amount,Medical_Expense_Amount,Child_Support_Amount,Rent_Amount,Monthly_Benefit,Benefit_Amt,KEY,No_Adults,No_Children
ABC994898, ,3/1/2013, , , ,Verified,70.0,ZIP1,DI,N,N,374,0,0.0,0.0,770.0,256,251,ABC994898,1,0
ABC994903, ,1/1/2013, , , ,Unverified,64.0,ZIP2,DI,N,Y,0,0,0.0,0.0,0.0,400,323,ABC994903,1,0
ABC994903, ,2/1/2013, , , ,Unverified,64.0,ZIP2,DI,N,Y,0,0,0.0,0.0,0.0,400,323,ABC994903,1,0
ABC994903, ,3/1/2013, , , ,Unverified,64.0,ZIP2,DI,N,Y,0,0,0.0,0.0,0.0,400,323,ABC994903,1,0
ABC994965, ,2/1/2013, , , ,Verified,34.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC994965,1,0
ABC994965, ,3/1/2013, , , ,Verified,34.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC994965,1,0
ABC994995, ,1/1/2013, , , ,Verified,57.0,ZIP4,DI,N,N,684,0,0.0,0.0,384.0,70,158,ABC994995,1,0
ABC994995, ,2/1/2013, , , ,Verified,57.0,ZIP4,DI,N,N,696,0,0.0,0.0,384.0,62,154,ABC994995,1,0
ABC994995, ,3/1/2013, , , ,Verified,57.0,ZIP4,DI,N,N,696,0,0.0,0.0,384.0,62,154,ABC994995,1,0
ABC995001, ,1/1/2013, , , ,Unverified,56.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,0,297,ABC995001,1,0
ABC995001, ,2/1/2013, , , ,Unverified,56.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,0,297,ABC995001,1,0
ABC995001, ,3/1/2013, , , ,Unverified,56.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,0,297,ABC995001,1,0
ABC995009, ,1/1/2013, , , ,Unverified,38.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC995009,2,0
ABC995009, ,2/1/2013, , , ,Unverified,38.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC995009,2,0
ABC995009, ,3/1/2013, , , ,Unverified,38.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC995009,2,0
ABC995044, ,1/1/2013, , , ,Verified,61.0,ZIP1,WI,N,N,191,0,0.0,0.0,904.0,366,306,ABC995044,1,0
ABC995044, ,2/1/2013, , , ,Verified,61.0,ZIP1,WI,N,N,191,0,0.0,0.0,904.0,366,306,ABC995044,1,0
ABC995044, ,3/1/2013, , , ,Verified,61.0,ZIP1,WI,N,N,191,0,0.0,0.0,904.0,366,306,ABC995044,1,0
ABC995070, ,1/1/2013, , , ,Verified,29.0,ZIP1,NM,N,N,0,0,0.0,0.0,0.0,1052,649,ABC995070,2,2
ABC995070, ,2/1/2013, , , ,Verified,29.0,ZIP1,NM,N,N,0,0,0.0,0.0,0.0,1052,649,ABC995070,2,2
ABC995089, ,1/1/2013, , , ,Unverified,75.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,163,ABC995089,1,0
ABC995089, ,2/1/2013, , , ,Unverified,75.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,163,ABC995089,1,0
ABC995089, ,3/1/2013, , , ,Unverified,75.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,163,ABC995089,1,0
ABC995096, ,1/1/2013, , , ,Verified,62.0,ZIP2,MA,N,N,617,0,0.0,0.0,694.0,444,345,ABC995096,1,2
ABC995096, ,2/1/2013, , , ,Verified,62.0,ZIP2,MA,N,N,617,0,0.0,0.0,694.0,444,345,ABC995096,1,2
ABC995096, ,3/1/2013, , , ,Verified,62.0,ZIP2,MA,N,N,617,0,0.0,0.0,694.0,444,345,ABC995096,1,2
ABC995123, ,1/1/2013, , , ,Verified,32.0,ZIP2,NM,N,N,721,0,0.0,0.0,777.0,700,473,ABC995123,1,2
ABC995123, ,2/1/2013, , , ,Verified,32.0,ZIP2,NM,N,N,871,0,0.0,0.0,777.0,610,443,ABC995123,1,2
ABC995123, ,3/1/2013, , , ,Verified,32.0,ZIP2,NM,N,N,1021,0,0.0,0.0,777.0,520,443,ABC995123,1,2
ABC995150, ,1/1/2013, , , ,Unverified,,ZIP1,,,,0,0,0.0,0.0,0.0,400,323,ABC995150,1,0
ABC995150, ,2/1/2013, , , ,Unverified,,ZIP1,,,,0,0,0.0,0.0,0.0,400,323,ABC995150,1,0
ABC995150, ,3/1/2013, , , ,Unverified,,ZIP1,,,,0,0,0.0,0.0,0.0,400,323,ABC995150,1,0
ABC995171,766,1/1/2013,766, , ,Verified,29.0,ZIP5,NM,N,N,3018,0,0.0,0.0,786.0,0,0,ABC995171,2,2
ABC995204, ,1/1/2013, , , ,Unverified,42.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,0,649,ABC995204,3,2
ABC995204, ,2/1/2013, , , ,Unverified,42.0,ZIP5,NM,N,N,0,0,0.0,0.0,829.0,1052,649,ABC995204,3,2
ABC995204, ,3/1/2013, , , ,Unverified,42.0,ZIP5,NM,N,N,0,0,0.0,0.0,829.0,1052,649,ABC995204,3,2
ABC995307, ,1/1/2013, , , ,Verified,42.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,266,ABC995307,1,4
ABC995307,138,2/1/2013, ,138, ,Verified,42.0,ZIP3,NM,N,N,2271,0,0.0,0.0,1003.0,304,260,ABC995307,1,4
ABC995307,138,3/1/2013, ,138, ,Verified,42.0,ZIP3,NM,N,N,2271,0,0.0,0.0,1003.0,304,260,ABC995307,1,4
ABC995363, ,2/1/2013, , , ,Unverified,71.0,ZIP1,DI,N,N,1015,0,335.3,0.0,814.0,32,139,ABC995363,1,0
ABC995363, ,3/1/2013, , , ,Unverified,71.0,ZIP1,DI,N,N,1015,0,335.3,0.0,814.0,32,139,ABC995363,1,0
ABC995365, ,1/1/2013, , , ,Verified,60.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,400,323,ABC995365,1,0
ABC995365, ,2/1/2013, , , ,Verified,60.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,400,323,ABC995365,1,0
ABC995365, ,3/1/2013, , , ,Verified,60.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,400,323,ABC995365,1,0
ABC995401,220,2/1/2013, ,220, ,Verified,40.0,ZIP5,MA,N,N,2665,0,0.0,0.0,1304.0,0,0,ABC995401,2,2
ABC995401,220,3/1/2013, ,220, ,Verified,40.0,ZIP5,MA,N,N,2665,0,0.0,0.0,1304.0,0,0,ABC995401,2,2
ABC995403, ,1/1/2013, , , ,Verified,36.0,ZIP5,NM,N,N,0,0,0.0,0.0,486.0,734,490,ABC995403,2,1
ABC995403, ,2/1/2013, , , ,Verified,36.0,ZIP5,NM,N,N,0,0,0.0,0.0,486.0,734,490,ABC995403,2,1
ABC995403, ,3/1/2013, , , ,Verified,36.0,ZIP5,NM,N,N,0,0,0.0,0.0,486.0,734,490,ABC995403,2,1
ABC995405, ,1/1/2013, , , ,Unverified,36.0,ZIP5,DI,N,N,0,0,0.0,0.0,0.0,0,323,ABC995405,1,0
ABC995405, ,2/1/2013, , , ,Unverified,36.0,ZIP5,DI,N,N,0,0,0.0,0.0,0.0,0,323,ABC995405,1,0
ABC995446,325,1/1/2013, , ,325,Unverified,,ZIP1,,,,0,0,0.0,0.0,0.0,0,0,ABC995446,2,0
ABC995446,325,2/1/2013, , ,325,Unverified,,ZIP1,,,,0,0,0.0,0.0,0.0,0,0,ABC995446,2,0
ABC995446,325,3/1/2013, , ,325,Unverified,,ZIP1,,,,0,0,0.0,0.0,0.0,0,0,ABC995446,2,0
ABC995465, ,1/1/2013, , , ,Verified,34.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,301,ABC995465,1,2
ABC995465, ,2/1/2013, , , ,Verified,34.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,301,ABC995465,1,2
ABC995465, ,3/1/2013, , , ,Verified,34.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,301,ABC995465,1,2
ABC995493, ,1/1/2013, , , ,Verified,36.0,ZIP4,DI,N,N,0,0,0.0,0.0,703.0,1336,791,ABC995493,2,4
ABC995493, ,2/1/2013, , , ,Verified,36.0,ZIP4,DI,N,N,0,0,0.0,0.0,785.0,1336,791,ABC995493,2,4
ABC995493, ,3/1/2013, , , ,Verified,36.0,ZIP4,DI,N,N,0,0,0.0,0.0,785.0,1336,791,ABC995493,2,4
ABC995496, ,1/1/2013, , , ,Verified,46.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,166,ABC995496,1,0
ABC995496, ,2/1/2013, , , ,Verified,46.0,ZIP3,NM,N,N,737,0,0.0,0.0,810.0,38,142,ABC995496,1,0
ABC995496, ,3/1/2013, , , ,Verified,46.0,ZIP3,NM,N,N,655,0,0.0,0.0,810.0,88,167,ABC995496,1,0
ABC995498, ,1/1/2013, , , ,Verified,45.0,ZIP2,NM,N,N,0,0,0.0,0.0,904.0,734,490,ABC995498,1,1
ABC995498, ,2/1/2013, , , ,Verified,45.0,ZIP2,NM,N,N,0,0,0.0,0.0,904.0,734,490,ABC995498,1,1
ABC995498, ,3/1/2013, , , ,Verified,45.0,ZIP2,NM,N,N,0,0,0.0,0.0,904.0,734,490,ABC995498,1,1
ABC995569, ,1/1/2013, , , ,Verified,61.0,ZIP4,DI,N,N,291,0,0.0,0.0,804.0,306,276,ABC995569,1,0
ABC995569, ,2/1/2013, , , ,Verified,61.0,ZIP4,DI,N,N,291,0,0.0,0.0,804.0,306,276,ABC995569,1,0
ABC995569, ,3/1/2013, , , ,Verified,61.0,ZIP4,DI,N,N,291,0,0.0,0.0,804.0,306,276,ABC995569,1,0
ABC995656, ,1/1/2013, , , ,Verified,34.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC995656,1,1
ABC995656, ,2/1/2013, , , ,Verified,34.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC995656,1,1
ABC995656, ,3/1/2013, , , ,Verified,34.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC995656,1,1
ABC995662, ,1/1/2013, , , ,Verified,63.0,ZIP4,NM,N,N,463,0,0.0,0.0,662.0,202,224,ABC995662,1,0
ABC995662, ,2/1/2013, , , ,Verified,63.0,ZIP4,NM,N,N,463,0,0.0,0.0,662.0,202,224,ABC995662,1,0
ABC995669, ,1/1/2013, , , ,Verified,58.0,ZIP4,NM,N,N,716,0,0.0,0.0,0.0,384,315,ABC995669,1,1
ABC995669, ,2/1/2013, , , ,Verified,58.0,ZIP4,NM,N,N,716,0,0.0,0.0,0.0,384,315,ABC995669,1,1
ABC995669, ,3/1/2013, , , ,Verified,58.0,ZIP4,NM,N,N,716,0,0.0,0.0,0.0,384,315,ABC995669,1,1
ABC995673, ,1/1/2013, , , ,Verified,55.0,ZIP1,MA,N,N,704,0,0.0,0.0,604.0,1562,904,ABC995673,2,5
ABC995673, ,2/1/2013, , , ,Verified,55.0,ZIP1,MA,N,N,704,0,0.0,0.0,604.0,1562,904,ABC995673,2,5
ABC995673, ,3/1/2013, , , ,Verified,55.0,ZIP1,MA,N,N,704,0,0.0,0.0,604.0,1562,904,ABC995673,2,5
ABC995724, ,1/1/2013, , , ,Verified,35.0,ZIP5,NM,N,N,0,0,0.0,0.0,944.0,1052,649,ABC995724,1,2
ABC995724, ,2/1/2013, , , ,Verified,35.0,ZIP5,NM,N,N,0,0,0.0,0.0,944.0,1052,649,ABC995724,1,2
ABC995724, ,3/1/2013, , , ,Verified,35.0,ZIP5,NM,N,N,0,0,0.0,0.0,944.0,1052,649,ABC995724,1,2
ABC995754, ,1/1/2013, , , ,Unverified,37.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,242,ABC995754,1,0
ABC995754, ,2/1/2013, , , ,Unverified,37.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,242,ABC995754,1,0
ABC995754, ,3/1/2013, , , ,Unverified,37.0,ZIP3,NM,N,N,422,0,0.0,0.0,721.0,226,236,ABC995754,1,0
ABC995761, ,1/1/2013, , , ,Verified,61.0,ZIP3,,N,N,0,0,0.0,0.0,0.0,0,229,ABC995761,1,0
ABC995761, ,2/1/2013, , , ,Verified,61.0,ZIP3,,N,N,0,0,0.0,0.0,0.0,0,229,ABC995761,1,0
ABC995761, ,3/1/2013, , , ,Verified,61.0,ZIP3,,N,N,465,0,0.0,0.0,678.23,202,224,ABC995761,1,0
ABC995792, ,1/1/2013, , , ,Unverified,94.0,ZIP3,WI,N,N,0,0,0.0,0.0,0.0,0,259,ABC995792,1,0
ABC995792, ,2/1/2013, , , ,Unverified,94.0,ZIP3,WI,N,N,371,0,0.0,0.0,772.0,258,252,ABC995792,1,0
ABC995792, ,3/1/2013, , , ,Unverified,94.0,ZIP3,WI,N,N,371,0,0.0,0.0,772.0,258,252,ABC995792,1,0
ABC995809, ,2/1/2013, , , ,Unverified,27.0,ZIP2,,N,N,0,0,0.0,0.0,0.0,734,0,ABC995809,2,0
ABC995809, ,3/1/2013, , , ,Unverified,27.0,ZIP2,,N,N,0,0,0.0,0.0,0.0,734,0,ABC995809,2,0
ABC995810, ,2/1/2013, , , ,Verified,27.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC995810,1,1
ABC995810, ,3/1/2013, , , ,Verified,27.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC995810,1,1
ABC995819, ,1/1/2013, , , ,Unverified,60.0,ZIP5,NM,N,N,277,0,0.0,0.0,1354.0,966,606,ABC995819,1,2
ABC995819, ,2/1/2013, , , ,Unverified,60.0,ZIP5,NM,N,N,277,0,0.0,0.0,1354.0,966,606,ABC995819,1,2
ABC995819, ,3/1/2013, , , ,Unverified,60.0,ZIP5,NM,N,N,182,0,0.0,0.0,1354.0,1022,606,ABC995819,1,2
ABC995899, ,1/1/2013, , , ,Unverified,47.0,ZIP2,NM,N,N,418,0,0.0,0.0,707.0,230,242,ABC995899,1,0
ABC995899, ,2/1/2013, , , ,Unverified,47.0,ZIP2,NM,N,N,436,0,0.0,0.0,707.0,218,232,ABC995899,1,0
ABC995899, ,3/1/2013, , , ,Unverified,47.0,ZIP2,NM,N,N,436,0,0.0,0.0,707.0,218,232,ABC995899,1,0
ABC995910,331,1/1/2013,331, , ,Verified,61.0,ZIP2,MA,N,N,1624,0,0.0,0.0,782.31,0,0,ABC995910,2,0
ABC995976, ,2/1/2013, , , ,Unverified,29.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC995976,1,0
ABC995976, ,3/1/2013, , , ,Unverified,29.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC995976,1,0
ABC996013, ,1/1/2013, , , ,Verified,32.0,ZIP4,NM,N,N,0,0,0.0,0.0,604.0,1336,791,ABC996013,1,3
ABC996013, ,2/1/2013, , , ,Verified,32.0,ZIP4,NM,N,N,0,0,0.0,0.0,604.0,1336,791,ABC996013,1,3
ABC996013, ,3/1/2013, , , ,Verified,32.0,ZIP4,NM,N,N,0,0,0.0,0.0,604.0,1336,791,ABC996013,1,3
ABC996049, ,1/1/2013, , , ,Verified,76.0,ZIP4,NM,N,N,419,0,0.0,0.0,706.0,228,257,ABC996049,1,0
ABC996049, ,2/1/2013, , , ,Verified,76.0,ZIP4,NM,N,N,419,0,0.0,0.0,706.0,228,257,ABC996049,1,0
ABC996049, ,3/1/2013, , , ,Verified,76.0,ZIP4,NM,N,N,419,0,0.0,0.0,706.0,228,257,ABC996049,1,0
ABC996075, ,1/1/2013, , , ,Verified,61.0,ZIP4,DI,N,N,0,0,0.0,0.0,924.0,400,323,ABC996075,1,0
ABC996075, ,2/1/2013, , , ,Verified,61.0,ZIP4,DI,N,N,0,0,0.0,0.0,924.0,400,323,ABC996075,1,0
ABC996075, ,3/1/2013, , , ,Verified,61.0,ZIP4,DI,N,N,0,0,0.0,0.0,924.0,400,323,ABC996075,1,0
ABC996079, ,1/1/2013, , , ,Verified,63.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,0,152,ABC996079,1,0
ABC996079, ,2/1/2013, , , ,Verified,63.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,0,152,ABC996079,1,0
ABC996079, ,3/1/2013, , , ,Verified,63.0,ZIP5,NM,N,N,717,0,0.0,0.0,378.0,50,148,ABC996079,1,0
ABC996091, ,1/1/2013, , , ,Verified,51.0,ZIP3,MA,N,N,1082,0,0.0,0.0,869.0,766,506,ABC996091,4,2
ABC996091, ,2/1/2013, , , ,Verified,51.0,ZIP3,MA,N,N,1004,0,0.0,0.0,869.0,814,530,ABC996091,4,2
ABC996091, ,3/1/2013, , , ,Verified,51.0,ZIP3,MA,N,N,602,0,0.0,0.0,869.0,1054,650,ABC996091,4,2
ABC996094, ,1/1/2013, , , ,Unverified,56.0,ZIP5,DI,N,N,241,0,0.0,0.0,854.0,336,291,ABC996094,1,0
ABC996094, ,2/1/2013, , , ,Unverified,56.0,ZIP5,DI,N,N,259,0,0.0,0.0,854.0,324,285,ABC996094,1,0
ABC996094, ,3/1/2013, , , ,Unverified,56.0,ZIP5,DI,N,N,259,0,0.0,0.0,854.0,324,285,ABC996094,1,0
ABC996116, ,1/1/2013, , , ,Verified,42.0,ZIP2,MA,N,N,882,0,0.0,0.0,904.0,602,424,ABC996116,1,3
ABC996116, ,2/1/2013, , , ,Verified,42.0,ZIP2,MA,N,N,682,0,0.0,0.0,1104.0,722,484,ABC996116,1,3
ABC996116, ,3/1/2013, , , ,Verified,42.0,ZIP2,MA,N,N,682,0,0.0,0.0,1104.0,722,484,ABC996116,1,3
ABC996128, ,1/1/2013, , , ,Unverified,53.0,ZIP1,NM,N,N,0,0,0.0,0.0,161.0,400,323,ABC996128,1,0
ABC996128, ,2/1/2013, , , ,Unverified,53.0,ZIP1,NM,N,N,0,0,0.0,0.0,161.0,400,323,ABC996128,1,0
ABC996128, ,3/1/2013, , , ,Unverified,53.0,ZIP1,NM,N,N,0,0,0.0,0.0,161.0,400,323,ABC996128,1,0
ABC996146, ,1/1/2013, , , ,Verified,52.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,269,ABC996146,1,0
ABC996146, ,2/1/2013, , , ,Verified,52.0,ZIP3,DI,N,N,330,0,0.0,0.0,812.98,282,264,ABC996146,1,0
ABC996146, ,3/1/2013, , , ,Verified,52.0,ZIP3,DI,N,N,330,0,0.0,0.0,812.98,282,264,ABC996146,1,0
ABC996152, ,1/1/2013, , , ,Verified,37.0,ZIP3,MA,N,N,1291,0,0.0,0.0,1119.0,892,569,ABC996152,2,4
ABC996152, ,2/1/2013, , , ,Verified,37.0,ZIP3,MA,N,N,1402,0,0.0,0.0,1119.0,824,535,ABC996152,2,4
ABC996152, ,3/1/2013, , , ,Verified,37.0,ZIP3,MA,N,N,1402,0,0.0,0.0,1119.0,824,535,ABC996152,2,4
ABC996155, ,1/1/2013, , , ,Verified,68.0,ZIP4,MA,N,N,524,0,233.9,0.0,0.0,166,206,ABC996155,1,0
ABC996155, ,2/1/2013, , , ,Verified,68.0,ZIP4,MA,N,N,524,0,233.9,0.0,0.0,166,206,ABC996155,1,0
ABC996155, ,3/1/2013, , , ,Verified,68.0,ZIP4,MA,N,N,524,0,233.9,0.0,0.0,166,206,ABC996155,1,0
ABC996172, ,2/1/2013, , , ,Verified,60.0,ZIP3,DI,N,N,426,0,0.0,0.0,687.0,224,235,ABC996172,1,0
ABC996172, ,3/1/2013, , , ,Verified,60.0,ZIP3,DI,N,N,426,0,0.0,0.0,687.0,224,235,ABC996172,1,0
ABC996188, ,1/1/2013, , , ,Verified,57.0,ZIP4,NM,N,N,0,0,0.0,0.0,1029.0,400,323,ABC996188,1,0
ABC996188, ,2/1/2013, , , ,Verified,57.0,ZIP4,NM,N,N,0,0,0.0,0.0,1029.0,400,323,ABC996188,1,0
ABC996188, ,3/1/2013, , , ,Verified,57.0,ZIP4,NM,N,N,0,0,0.0,0.0,1029.0,400,323,ABC996188,1,0
ABC996207, ,1/1/2013, , , ,Verified,53.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,241,ABC996207,1,0
ABC996207, ,2/1/2013, , , ,Verified,53.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,241,ABC996207,1,0
ABC996207, ,3/1/2013, , , ,Verified,53.0,ZIP3,NM,N,N,424,0,139.0,0.0,719.0,226,236,ABC996207,1,0
ABC996276, ,1/1/2013, , , ,Verified,60.0,ZIP1,DI,N,N,0,0,174.0,0.0,839.0,32,139,ABC996276,1,0
ABC996276,118,2/1/2013,118, , ,Verified,60.0,ZIP1,DI,N,N,1018,0,174.0,0.0,839.0,32,0,ABC996276,1,0
ABC996276,118,3/1/2013,118, , ,Verified,60.0,ZIP1,DI,N,N,1018,0,174.0,0.0,839.0,32,0,ABC996276,1,0
ABC996344, ,1/1/2013, , , ,Verified,65.0,ZIP1,DI,N,,0,0,0.0,0.0,0.0,0,227,ABC996344,1,0
ABC996344, ,2/1/2013, , , ,Verified,65.0,ZIP1,DI,N,,0,0,0.0,0.0,0.0,0,227,ABC996344,1,0
ABC996344, ,3/1/2013, , , ,Verified,65.0,ZIP1,DI,N,,1007,0,0.0,0.0,1079.0,32,139,ABC996344,1,0
ABC996348, ,1/1/2013, , , ,Unverified,65.0,ZIP4,MA,N,N,977,0,0.0,0.0,895.33,228,237,ABC996348,1,1
ABC996348, ,2/1/2013, , , ,Unverified,65.0,ZIP4,MA,N,N,977,0,0.0,0.0,895.33,228,237,ABC996348,1,1
ABC996348, ,3/1/2013, , , ,Unverified,65.0,ZIP4,MA,N,N,977,0,0.0,0.0,895.33,228,237,ABC996348,1,1
ABC996350, ,1/1/2013, , , ,Unverified,66.0,ZIP3,WI,N,N,0,0,0.0,0.0,0.0,0,149,ABC996350,1,0
ABC996350, ,2/1/2013, , , ,Unverified,66.0,ZIP3,WI,N,N,0,0,0.0,0.0,0.0,0,149,ABC996350,1,0
ABC996350, ,3/1/2013, , , ,Unverified,66.0,ZIP3,WI,N,N,0,0,0.0,0.0,0.0,0,149,ABC996350,1,0
ABC996356, ,1/1/2013, , , ,Verified,62.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,195,ABC996356,1,0
ABC996356, ,2/1/2013, , , ,Verified,62.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,195,ABC996356,1,0
ABC996356, ,3/1/2013, , , ,Verified,62.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,195,ABC996356,1,0
ABC996360, ,2/1/2013, , , ,Verified,64.0,ZIP5,DI,N,N,660,0,0.0,0.0,804.0,84,165,ABC996360,1,0
ABC996360, ,3/1/2013, , , ,Verified,64.0,ZIP5,DI,N,N,660,0,0.0,0.0,804.0,84,165,ABC996360,1,0
ABC996386, ,1/1/2013, , , ,Verified,55.0,ZIP3,DI,N,N,291,0,0.0,0.0,804.0,306,276,ABC996386,1,0
ABC996386, ,2/1/2013, , , ,Verified,55.0,ZIP3,DI,N,N,309,0,0.0,0.0,804.0,294,270,ABC996386,1,0
ABC996386, ,3/1/2013, , , ,Verified,55.0,ZIP3,DI,N,N,309,0,0.0,0.0,804.0,294,270,ABC996386,1,0
ABC996404, ,1/1/2013, , , ,Unverified,54.0,ZIP5,DI,N,N,0,0,0.0,0.0,604.0,400,323,ABC996404,1,0
ABC996404, ,2/1/2013, , , ,Unverified,54.0,ZIP5,DI,N,N,0,0,0.0,0.0,604.0,400,323,ABC996404,1,0
ABC996404, ,3/1/2013, , , ,Unverified,54.0,ZIP5,DI,N,N,0,0,0.0,0.0,604.0,400,323,ABC996404,1,0
ABC996430, ,1/1/2013, , , ,Verified,39.0,ZIP5,DI,N,N,0,0,0.0,0.0,604.0,1052,529,ABC996430,1,2
ABC996430, ,2/1/2013, , , ,Verified,39.0,ZIP5,DI,N,N,252,0,0.0,0.0,604.0,980,529,ABC996430,1,2
ABC996430, ,3/1/2013, , , ,Verified,39.0,ZIP5,DI,N,N,252,0,0.0,0.0,604.0,980,529,ABC996430,1,2
ABC996455, ,1/1/2013, , , ,Verified,67.0,ZIP2,DI,N,N,0,0,233.9,0.0,736.0,400,323,ABC996455,1,0
ABC996455, ,2/1/2013, , , ,Verified,67.0,ZIP2,DI,N,N,0,0,233.9,0.0,736.0,400,323,ABC996455,1,0
ABC996455, ,3/1/2013, , , ,Verified,67.0,ZIP2,DI,N,N,0,0,233.9,0.0,736.0,400,323,ABC996455,1,0
ABC996459, ,1/1/2013, , , ,Verified,60.0,ZIP1,WI,N,N,615,0,0.0,0.0,1179.0,112,179,ABC996459,1,0
ABC996459, ,2/1/2013, , , ,Verified,60.0,ZIP1,WI,N,N,615,0,0.0,0.0,1179.0,112,179,ABC996459,1,0
ABC996459, ,3/1/2013, , , ,Verified,60.0,ZIP1,WI,N,N,615,0,0.0,0.0,1179.0,112,179,ABC996459,1,0
ABC996471, ,1/1/2013, , , ,Verified,57.0,ZIP2,NM,N,N,777,0,0.0,0.0,327.0,32,139,ABC996471,1,0
ABC996471, ,2/1/2013, , , ,Verified,57.0,ZIP2,NM,N,N,777,0,0.0,0.0,327.0,32,139,ABC996471,1,0
ABC996471, ,3/1/2013, , , ,Verified,57.0,ZIP2,NM,N,N,777,0,0.0,0.0,327.0,32,139,ABC996471,1,0
ABC996540, ,1/1/2013, , , ,Verified,64.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,294,ABC996540,1,0
ABC996540, ,2/1/2013, , , ,Verified,64.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,294,ABC996540,1,0
ABC996540, ,3/1/2013, , , ,Verified,64.0,ZIP3,DI,N,N,0,0,0.0,0.0,0.0,0,294,ABC996540,1,0
ABC996602, ,1/1/2013, , , ,Verified,72.0,ZIP5,WI,N,N,991,0,0.0,0.0,663.22,32,139,ABC996602,1,0
ABC996602, ,2/1/2013, , , ,Verified,72.0,ZIP5,WI,N,N,991,0,0.0,0.0,663.22,32,139,ABC996602,1,0
ABC996602, ,3/1/2013, , , ,Verified,72.0,ZIP5,WI,N,N,991,0,0.0,0.0,663.22,32,139,ABC996602,1,0
ABC996606, ,1/1/2013, , , ,Verified,72.0,ZIP2,MA,N,N,885,0,0.0,0.0,1033.45,284,265,ABC996606,2,0
ABC996606, ,2/1/2013, , , ,Verified,72.0,ZIP2,MA,N,N,885,0,0.0,0.0,1033.45,284,265,ABC996606,2,0
ABC996606, ,3/1/2013, , , ,Verified,72.0,ZIP2,MA,N,N,885,0,0.0,0.0,1033.45,284,265,ABC996606,2,0
ABC996622, ,1/1/2013, , , ,Unverified,58.0,ZIP5,,N,N,0,0,0.0,0.0,0.0,0,317,ABC996622,2,0
ABC996622, ,2/1/2013, , , ,Unverified,58.0,ZIP5,,N,N,0,0,0.0,0.0,0.0,0,317,ABC996622,2,0
ABC996623, ,1/1/2013, , , ,Verified,51.0,ZIP3,WI,N,N,0,0,0.0,0.0,1097.53,400,323,ABC996623,1,0
ABC996623, ,2/1/2013, , , ,Verified,51.0,ZIP3,WI,N,N,0,0,0.0,0.0,1097.53,400,323,ABC996623,1,0
ABC996623, ,3/1/2013, , , ,Verified,51.0,ZIP3,WI,N,N,0,0,0.0,0.0,1097.53,400,323,ABC996623,1,0
ABC996687, ,2/1/2013, , , ,Verified,48.0,ZIP5,NM,N,N,289,0,0.0,0.0,854.0,306,276,ABC996687,1,0
